timestamp,SHC_code,target_temp_min,target_temp_max,current_internal_temp,door_open_count_1h,cumulative_door_open_duration_1h,ambient_dry_bulb_temp,external_relative_humidity,weather_condition,equipment_age_years,compressor_duty_cycle_ratio_2h,defrost_cycle_active,cargo_volume_utilization_ratio,excursion_risk_score
"15:03:2025, 18:12",PIL,2.0,8.0,6.727630436312634,13,462.34658236584653,24.143150442760977,53.24454209471069,Cloudy,6.63,1.0,0,0.62,0.6466939339751928
"16:04:2025, 20:33",COL,2.0,8.0,6.271619310856129,6,204.90276888731148,24.91647088606011,50.56297137919843,Clear,8.95,1.0,0,0.49,0.5816645978437088
"02:01:2026, 19:27",CRT,15.0,25.0,18.438165363969617,3,48.23274947531827,15.257868313293752,69.76907989070719,Cloudy,4.88,0.73,0,0.66,0.3015261741664721
"24:10:2025, 03:21",COL,2.0,8.0,7.148661095953089,12,498.4221219658185,30.986263239461454,17.963807474377603,Sandstorm,7.03,1.0,0,0.79,0.6216046793429677
"04:05:2025, 08:33",COL,2.0,8.0,6.51096949125353,15,475.5023347698955,45.02636131434581,34.83044361200588,Clear,7.43,1.0,0,0.84,0.8488978218003835
"25:03:2025, 18:18",FRO,-30.0,-18.0,-25.57304607517054,14,512.4721545838506,24.232295950604033,21.5083851408566,Sandstorm,7.0,1.0,0,0.43,0.4607214562849248
"02:07:2025, 09:00",PIL,2.0,8.0,6.994794936122672,13,476.72555680565273,45.23808071367644,49.610812579574215,Clear,2.26,1.0,0,0.91,0.7600648570671535
"15:09:2025, 16:45",COL,2.0,8.0,8.133982791986684,14,522.6420852022976,38.479474201464164,25.17705654570151,Clear,9.56,1.0,0,0.46,0.8028562389090584
"23:12:2025, 14:27",CRT,15.0,25.0,18.91826395567847,12,317.73699927818166,16.547876166095712,20.699408961450516,Sandstorm,2.39,0.94,0,0.69,0.4252029090159687
"17:04:2025, 10:54",FRO,-30.0,-18.0,-25.356190079895143,11,456.84965203963486,31.54617147522568,33.91355215493247,Clear,8.07,1.0,0,0.53,0.3350736024301148
"12:04:2025, 15:03",CRT,15.0,25.0,20.04790591144575,17,437.2041580604189,24.207844112801393,47.15846988542526,Clear,9.74,1.0,0,0.63,0.41373002195801284
"21:12:2025, 06:27",CRT,15.0,25.0,19.927046701382473,5,169.35358943928324,22.36028580438406,57.22895427348785,Cloudy,2.83,0.95,0,0.53,0.4314926987813069
"09:08:2025, 03:30",FRO,-30.0,-18.0,-24.617828294010028,6,219.00549520572838,43.28852227137646,87.69738818922778,Rainy,4.19,1.0,1,0.6,0.5441819263418937
"15:09:2025, 22:21",COL,2.0,8.0,6.730287609506991,11,290.73680008595045,39.360048157504345,30.992158885560194,Clear,7.82,1.0,0,0.41,0.6463068591998717
"16:09:2025, 12:21",COL,2.0,8.0,11.513659693924598,20,652.0239811848836,40.131703056684074,23.756854240133325,Clear,9.37,1.0,0,0.35,0.9098926305675666
"11:11:2025, 03:57",COL,2.0,8.0,4.801421036608179,1,29.43147440322975,21.141380807497665,35.819537959294,Clear,4.28,0.82,0,0.25,0.48274776786595186
"29:11:2025, 03:51",CRT,15.0,25.0,19.12780243852269,8,298.6844116379995,20.78425732137278,30.83520760400035,Clear,3.31,1.0,0,0.82,0.44669302420596185
"01:11:2025, 05:36",PIL,2.0,8.0,4.7282810827556965,9,297.2214562570085,20.01265430402755,68.56184584964696,Cloudy,5.24,1.0,0,0.75,0.4550324692806272
"16:01:2026, 10:21",COL,2.0,8.0,5.625167314228722,14,384.0596642304798,20.306987957043997,17.25874821311215,Sandstorm,4.54,1.0,0,0.65,0.6171551591436871
"05:12:2025, 12:48",PIL,2.0,8.0,4.627465390535044,6,181.3460906257147,17.59125529392956,52.742201176459986,Clear,1.04,0.86,0,0.74,0.4503180967651477
"30:03:2025, 22:33",COL,2.0,8.0,5.488136985611668,6,178.20930709480214,26.477595721069864,14.15881352263601,Sandstorm,8.93,1.0,0,0.73,0.5131379575143192
"24:06:2025, 11:18",FRO,-30.0,-18.0,-25.604555898860898,15,560.0917046106406,40.58195508369005,27.96030990610758,Clear,2.43,1.0,0,0.59,0.40143327700215914
"14:12:2025, 07:51",CRT,15.0,25.0,19.169541411402943,5,157.44869176735475,21.795628986584465,48.53327161798341,Cloudy,2.67,0.94,0,0.59,0.32696359580085543
"12:09:2025, 17:00",PIL,2.0,8.0,6.3241088561656795,8,305.5720397812526,36.85761271543399,29.107480427855467,Clear,7.81,1.0,0,0.37,0.7330067718343979
"04:05:2025, 11:21",COL,2.0,8.0,6.836972708940957,12,352.0888260827798,42.371780234249876,47.331077161875704,Clear,7.73,1.0,0,0.82,0.7408932653518777
"08:10:2025, 08:18",FRO,-30.0,-18.0,-25.730432667504854,16,425.82716425665586,32.368597049043984,55.164759866478754,Cloudy,10.37,1.0,0,0.61,0.37189135725426925
"14:08:2025, 17:12",PIL,2.0,8.0,7.070105669304877,15,491.2573746104522,38.2077138745622,97.01860634528744,Rainy,5.76,1.0,1,0.41,0.9957168065855835
"03:11:2025, 03:27",CRT,15.0,25.0,19.267827047533146,6,141.55759121089645,21.165765109299674,68.09388185263393,Cloudy,5.4,0.92,0,0.68,0.44124666155919307
"15:11:2025, 06:39",CRT,15.0,25.0,19.353882849192228,7,173.84135319774137,21.44621141749842,48.98242049032558,Clear,4.27,0.94,0,0.26,0.45008286540321585
"16:06:2025, 03:06",FRO,-30.0,-18.0,-25.971082803344704,5,175.01027441939956,44.29761488899656,63.376846018535055,Cloudy,2.75,1.0,0,0.47,0.41055559643150824
"07:04:2025, 02:45",COL,2.0,8.0,6.466479912680348,7,301.62930027557246,30.440622347647952,42.222969706549506,Cloudy,8.73,1.0,0,0.86,0.5678786425462224
"28:07:2025, 23:45",COL,2.0,8.0,6.727011301243057,6,259.63584914389224,40.39912796110848,45.56694171111532,Clear,2.51,1.0,0,0.64,0.7038319706616066
"27:08:2025, 16:00",PIL,2.0,8.0,6.531384562613775,7,165.6089253740215,39.6781715985044,72.75909865979861,Cloudy,6.5,1.0,0,0.74,0.5943146638356729
"22:05:2025, 10:33",COL,2.0,8.0,11.69411989163442,18,612.4286879001597,42.080736955583376,40.771992389777104,Cloudy,6.68,1.0,0,0.35,1.0
"02:03:2025, 11:21",COL,2.0,8.0,5.37967733861732,9,199.41610674209628,29.961973104802375,38.93599232671773,Clear,4.03,1.0,0,0.59,0.4921043527081347
"11:08:2025, 12:33",COL,2.0,8.0,12.808758477303606,19,808.3939537361206,41.291774969036126,93.24674716861344,Rainy,4.38,1.0,0,0.48,1.0
"13:02:2026, 20:30",FRO,-30.0,-18.0,-25.444422968990445,3,101.88053442401328,15.345925755629079,22.997948147380235,Clear,8.66,0.94,0,0.58,0.2695985602726341
"02:03:2025, 22:33",COL,2.0,8.0,5.436796215317591,4,182.20543823069306,25.973630598524988,43.30549270883653,Clear,6.57,1.0,0,0.83,0.40599981672980284
"23:10:2025, 14:24",PIL,2.0,8.0,6.154124061970677,7,287.1556654453326,25.455264631605502,25.061083033912205,Sandstorm,7.45,1.0,0,0.67,0.561263821296217
"04:01:2026, 04:21",COL,2.0,8.0,4.858779478109782,9,380.1417341779461,21.70753936275202,68.2353336027131,Cloudy,3.05,1.0,0,0.58,0.5564341767950017
"16:12:2025, 15:09",COL,2.0,8.0,5.34112839143009,8,268.85615000917375,16.857898346412796,56.54390159657975,Cloudy,2.83,0.91,0,0.53,0.4372052575295385
"04:03:2025, 05:42",FRO,-30.0,-18.0,-25.716869904812743,0,2.1907077593578954,33.09694224427407,53.384094647330414,Clear,5.63,1.0,0,0.7,0.33585278867555624
"27:03:2025, 15:27",CRT,15.0,25.0,24.545466189873135,17,636.7784071910813,25.514970415304543,12.294728566448308,Sandstorm,9.08,1.0,0,0.44,0.8983722415755472
"27:11:2025, 11:36",PIL,2.0,8.0,5.815185425095166,15,417.87067402243196,19.6248330205249,38.49110081450764,Clear,2.75,1.0,0,0.84,0.5364929959094177
"19:10:2025, 09:36",PIL,2.0,8.0,10.200352224059982,18,734.9698064650398,31.615297553779552,28.510702003970586,Sandstorm,7.58,1.0,0,0.66,0.9994587255642642
"10:11:2025, 02:03",CRT,15.0,25.0,19.615155062698527,9,237.12218699776207,20.86954114713737,36.87626781023789,Clear,5.13,0.97,0,0.49,0.4177491297136216
"22:11:2025, 06:18",FRO,-30.0,-18.0,-25.778115607600338,7,135.78200911833662,21.41818128081181,52.506811447781395,Clear,4.19,0.92,0,0.72,0.24853124631670231
"30:01:2026, 18:03",CRT,15.0,25.0,19.69527231416168,12,493.35528752308255,13.793459168737956,64.58433027906027,Cloudy,6.5,1.0,0,0.75,0.4316348069776737
"18:09:2025, 09:51",CRT,15.0,25.0,20.61772666757885,7,193.4037878774219,44.67423647678712,39.503506092180345,Clear,9.31,1.0,0,0.56,0.424839095148228
"22:01:2026, 03:54",FRO,-30.0,-18.0,-26.22916919374736,12,307.937427121695,20.890155493766464,18.696583796095418,Sandstorm,4.38,1.0,0,0.86,0.3131209294727492
"08:12:2025, 06:57",COL,2.0,8.0,4.961382028920813,9,316.11366493165116,21.682856782811044,40.353923869782676,Clear,2.17,1.0,0,0.36,0.4540741148262729
"29:03:2025, 08:03",CRT,15.0,25.0,24.038403862251297,18,679.7718485581561,32.79083312374338,15.313480510103364,Sandstorm,8.28,1.0,0,0.49,0.9026192683050824
"08:07:2025, 11:18",FRO,-30.0,-18.0,-25.18672950645917,8,331.1335690552011,41.437294508894254,23.9130996343032,Clear,1.91,1.0,0,0.6,0.3746657023769462
"18:10:2025, 08:45",COL,2.0,8.0,6.657688934460764,15,576.2366957155225,31.327527536374,23.6082345309162,Sandstorm,8.04,1.0,0,0.45,0.6482910991909261
"19:08:2025, 12:42",FRO,-30.0,-18.0,-25.90884309912267,10,354.56390704193365,39.266450654531475,85.12048056628292,Rainy,6.76,1.0,1,0.33,0.5733744726163089
"11:02:2026, 22:39",CRT,15.0,25.0,19.328991473294426,2,56.62500359935656,16.97186573559342,25.650404184107312,Clear,9.53,0.94,0,0.36,0.3131467456403468
"02:05:2025, 12:06",FRO,-30.0,-18.0,-25.36881662466881,13,480.8387420111488,42.762988828025165,51.94470143063815,Clear,8.73,1.0,0,0.77,0.32602627800625317
"10:03:2025, 02:24",PIL,2.0,8.0,6.276593313319699,5,128.23464136300737,30.366234487255532,28.724010907054357,Clear,6.39,1.0,0,0.81,0.4615727787830591
"02:10:2025, 16:30",FRO,-30.0,-18.0,-25.83520376196281,8,187.8318853612108,25.59464081992835,37.053519430208084,Clear,9.02,1.0,0,0.71,0.32059940160299005
"09:01:2026, 18:45",COL,2.0,8.0,5.365570580006337,14,285.97036649862736,15.13361341872573,39.83170414613935,Cloudy,4.22,0.91,0,0.44,0.48208035912211283
"21:06:2025, 17:09",COL,2.0,8.0,6.483246563557563,12,221.3449361157289,40.022080029105574,47.35950237679518,Clear,3.32,1.0,0,0.36,0.7289443868674825
"07:09:2025, 11:00",PIL,2.0,8.0,7.452115089976015,11,325.5692221490111,41.66258155795473,26.535434938495317,Clear,8.95,1.0,0,0.65,0.6582656367810877
"26:04:2025, 21:21",COL,2.0,8.0,5.37496985322319,7,145.4762963354721,25.98575220281702,38.6809301184898,Clear,9.75,1.0,0,0.73,0.5256373759441582
"22:08:2025, 00:12",PIL,2.0,8.0,6.960371677027019,5,182.62964580562053,41.310608848012194,92.1853069550182,Rainy,7.16,1.0,1,0.55,0.9330723008489777
"12:10:2025, 21:30",FRO,-30.0,-18.0,-26.718963181533525,4,123.41829219706241,26.07302165462689,58.61597065768428,Cloudy,6.8,0.97,0,0.25,0.26928368200627256
"19:02:2026, 06:00",PIL,2.0,8.0,4.546292835380463,6,87.02349951977729,21.833975489757883,53.92800680660704,Clear,7.88,1.0,0,0.75,0.38710480281635734
"17:11:2025, 15:21",COL,2.0,8.0,4.203473720161386,10,321.41830480367844,14.145552949152101,52.226349541895274,Clear,2.58,0.92,0,0.45,0.49204612743655857
"08:02:2026, 16:36",PIL,2.0,8.0,5.28835099555477,9,361.30817688253546,15.836019417511867,35.97355818136638,Clear,7.46,1.0,0,0.25,0.543536775865651
"14:09:2025, 09:36",PIL,2.0,8.0,11.247032537267444,18,704.3198898565053,42.985283663961354,40.15027531597934,Clear,9.13,1.0,0,0.31,0.9853447248934493
"15:06:2025, 20:06",FRO,-30.0,-18.0,-25.190873576226,4,109.09983111101629,37.9483241547083,70.9593793094585,Cloudy,3.65,1.0,0,0.49,0.32391909437236793
"07:12:2025, 06:06",FRO,-30.0,-18.0,-26.355035420641766,5,103.65844074565024,22.05977648228538,31.816646546037838,Clear,1.51,0.89,0,0.57,0.3218004409327023
"09:11:2025, 15:33",COL,2.0,8.0,4.1926984895355055,10,233.48615208430724,15.39701511689039,31.152923639981253,Clear,4.68,0.88,0,0.48,0.49815656373976436
"23:01:2026, 12:06",FRO,-30.0,-18.0,-25.89280446742197,10,395.9736194893715,19.043877045445573,26.28575599232199,Sandstorm,3.86,1.0,0,0.79,0.28768640906229587
"16:01:2026, 07:33",COL,2.0,8.0,5.348486544799334,10,367.81342747391614,21.05824702122599,16.33998099071575,Sandstorm,4.92,1.0,0,0.5,0.5476496879203271
"30:03:2025, 08:12",PIL,2.0,8.0,5.8854288251063505,14,336.24665681317833,30.230565470883402,28.18578764133481,Sandstorm,9.67,1.0,0,0.49,0.589324535246919
"11:12:2025, 21:45",COL,2.0,8.0,5.198220464309691,12,274.99325645963927,16.318984273150303,48.7193702495264,Clear,2.04,0.91,0,0.19,0.47902396845768797
"04:01:2026, 03:18",FRO,-30.0,-18.0,-25.70986839719964,8,318.5335183002027,19.734010539434585,50.35363718938224,Cloudy,2.76,1.0,0,0.59,0.22512543339687463
"07:11:2025, 20:09",COL,2.0,8.0,4.496798287282158,6,195.02692122787255,15.694616396889618,41.16825200301085,Clear,5.75,0.84,0,0.68,0.4476724610022024
"14:12:2025, 20:06",FRO,-30.0,-18.0,-26.198811124400244,10,333.6689050995718,13.930015764872532,45.0003532933934,Cloudy,2.28,0.89,0,0.57,0.35437911344055684
"13:09:2025, 11:33",COL,2.0,8.0,7.642414574741618,9,245.84179612939744,43.287313886955744,49.261505696959816,Clear,8.75,1.0,0,0.43,0.7428086354605793
"22:12:2025, 08:00",PIL,2.0,8.0,4.776291507055655,14,365.0278542537558,21.301848703599628,62.756604190733526,Cloudy,0.5,1.0,0,0.79,0.523730172595542
"07:09:2025, 12:03",CRT,15.0,25.0,21.455068401839807,16,536.613588555321,41.26508085885449,54.540314743026016,Clear,8.14,1.0,0,0.63,0.5564900584768875
"15:08:2025, 20:09",COL,2.0,8.0,7.470754578587923,7,281.7046937746509,39.257719900598495,92.67618686555672,Rainy,6.15,1.0,1,0.33,1.0
"09:05:2025, 14:54",FRO,-30.0,-18.0,-26.52015779911521,11,386.9042775759987,39.04704001712485,48.956958325738164,Clear,8.51,1.0,0,0.71,0.462653543981133
"05:04:2025, 16:27",CRT,15.0,25.0,20.00279609984184,13,468.9451624305808,25.854638324235516,52.42899898723683,Cloudy,8.76,1.0,0,0.82,0.44662554103545804
"18:10:2025, 22:24",PIL,2.0,8.0,4.549805076637966,8,182.51771904511273,26.9777579321384,16.988811330925557,Sandstorm,6.49,1.0,0,0.66,0.3904714861693801
"17:11:2025, 19:54",FRO,-30.0,-18.0,-26.66998808679045,4,95.17864265099723,14.676449493455923,33.12111967934704,Clear,4.1,0.77,0,0.49,0.21586052576041231
"22:03:2025, 20:18",FRO,-30.0,-18.0,-25.51796873709427,6,113.59284146515773,24.966051824154132,15.411612231095354,Sandstorm,8.82,1.0,0,0.45,0.3297629323683052
"08:07:2025, 22:09",COL,2.0,8.0,6.602243066776498,7,168.49102283841302,39.501586430551306,33.23902054669253,Clear,1.83,1.0,0,0.77,0.6268531360142269
"15:09:2025, 08:21",COL,2.0,8.0,7.677815061882894,13,446.12304180473524,44.429304964119794,30.16352775553996,Clear,7.8,1.0,0,0.43,0.7969928816718599
"01:09:2025, 03:06",FRO,-30.0,-18.0,-25.530868626891813,4,142.83127633694173,42.99428234428437,40.88309663439834,Clear,9.21,1.0,0,0.87,0.3787712414394153
"02:06:2025, 13:57",COL,2.0,8.0,8.587939575251982,11,341.80191367968143,39.650095619116165,85.89044772448692,Rainy,4.56,1.0,1,0.85,0.9897626935849819
"09:04:2025, 20:33",COL,2.0,8.0,5.670092823248973,11,401.1366337620955,25.976382571822185,64.63029799534064,Cloudy,8.85,1.0,0,0.71,0.49631520610170216
"05:07:2025, 22:24",PIL,2.0,8.0,7.272155557371556,8,216.25246814013732,40.185510805441304,31.726877588937377,Clear,1.88,1.0,0,0.89,0.6101353518474585
"18:08:2025, 03:06",FRO,-30.0,-18.0,-24.728612984950484,10,256.5037232456303,43.59822139888388,88.39075854356813,Rainy,7.18,1.0,1,0.44,0.5070928286601846
"25:09:2025, 13:21",COL,2.0,8.0,6.931609816489566,12,397.949287272485,40.90765548073775,53.577823242531366,Clear,10.3,1.0,0,0.87,0.6513066168141064
"03:08:2025, 20:48",PIL,2.0,8.0,7.225713751816215,6,172.52611533328533,37.93238836917401,88.95707143061495,Rainy,4.46,1.0,1,0.88,0.9184721490531284
"26:02:2026, 04:15",CRT,15.0,25.0,19.323121527367185,6,32.415882422858836,21.18683652412816,43.28151651597957,Clear,8.89,1.0,0,0.75,0.2601271032050403
"24:03:2025, 07:18",FRO,-30.0,-18.0,-25.519603146162297,13,436.80972063221515,32.120225245755265,11.798037908792592,Sandstorm,8.7,1.0,0,0.35,0.3919924195902693
"27:11:2025, 00:03",CRT,15.0,25.0,19.071235697854394,1,35.6252466200675,19.37524423384704,42.8370937876487,Clear,3.19,0.78,0,0.78,0.2632679111476678
"28:10:2025, 15:09",COL,2.0,8.0,6.904078526451395,15,552.0587634883179,24.846221060641696,51.6945132443299,Cloudy,5.36,1.0,0,0.75,0.6188780594663623
"30:11:2025, 03:18",FRO,-30.0,-18.0,-27.092394500716384,4,188.87424479626708,19.425923834924323,38.2811001883681,Clear,3.46,0.92,0,0.78,0.23614960498597556
"19:09:2025, 07:54",FRO,-30.0,-18.0,-25.39527667872628,2,122.9561123570606,44.336834197541556,47.733093643945594,Clear,8.99,1.0,0,0.46,0.32419706477550647
"06:04:2025, 05:45",COL,2.0,8.0,7.039793943489901,8,390.5660491000767,32.13393270545251,67.08477401983028,Cloudy,10.09,1.0,0,0.76,0.6097950867444721
"21:02:2026, 02:06",FRO,-30.0,-18.0,-25.92453661798017,7,258.9147815524845,21.046376383452547,36.003264014446096,Clear,9.76,1.0,0,0.86,0.3358695090921405
"15:07:2025, 06:45",COL,2.0,8.0,6.899116359417166,6,299.7646528365746,43.99937452791392,45.99963101717716,Clear,2.75,1.0,0,0.42,0.8512131666436157
"18:04:2025, 12:48",PIL,2.0,8.0,6.003918183640955,15,555.0945817558014,27.966322503656524,48.60062434465231,Clear,10.36,1.0,0,0.45,0.5823294878622666
"30:11:2025, 05:45",COL,2.0,8.0,3.9978152958454127,5,79.74865103796054,22.696555946430987,48.68143204231244,Clear,2.4,0.88,0,0.7,0.4783028046466484
"23:06:2025, 18:30",FRO,-30.0,-18.0,-24.796593668211365,15,350.90856310161996,37.42833030142883,49.451593227672795,Clear,2.3,1.0,0,0.49,0.3837151983847008
"04:02:2026, 11:06",FRO,-30.0,-18.0,-26.356012437276913,13,398.84811876456723,19.683591330454565,24.74635872681897,Clear,8.2,1.0,0,0.49,0.35913836502879126
"21:05:2025, 03:24",PIL,2.0,8.0,6.365745781130998,3,68.16122333105822,44.57358431854412,43.7464020020554,Cloudy,4.22,1.0,0,0.39,0.6459895963868979
"21:04:2025, 07:39",CRT,15.0,25.0,18.76159058032297,2,51.046441975378826,31.240680503666205,43.87878573948078,Clear,8.39,1.0,0,0.42,0.4111259510160935
"13:03:2025, 02:09",COL,2.0,8.0,5.8591076955697465,7,229.02255171085434,29.54712596906204,65.35741499739811,Cloudy,7.37,1.0,0,0.8,0.5446860456018533
"14:10:2025, 01:51",CRT,15.0,25.0,20.890522598269666,8,224.1238564583965,28.964815961424563,52.39068642082115,Cloudy,7.2,1.0,0,0.44,0.47085051789494514
"15:09:2025, 20:57",COL,2.0,8.0,5.628097072483339,3,112.39905616615012,38.10250699486337,55.73833787265754,Clear,8.28,1.0,0,0.38,0.6587355300900682
"15:12:2025, 01:42",FRO,-30.0,-18.0,-25.75939942512409,11,334.05650654034605,18.745466541050153,66.21215655943784,Cloudy,2.0,1.0,0,0.43,0.34991846689074013
"02:02:2026, 00:18",FRO,-30.0,-18.0,-26.357972888046653,5,165.15478829859762,17.81261477654174,22.565476026836055,Clear,7.17,1.0,0,0.49,0.28881671906789375
"08:08:2025, 01:57",COL,2.0,8.0,6.355945700537846,4,70.0506326969924,41.56767661673601,95.7930217813116,Rainy,4.42,1.0,1,0.67,0.8975004287586277
"14:12:2025, 16:57",COL,2.0,8.0,5.036646839098173,15,489.30394569247704,15.949072181371466,67.23447731370433,Cloudy,3.28,1.0,0,0.59,0.6324521728274891
"01:07:2025, 02:54",FRO,-30.0,-18.0,-25.542144500916354,9,294.0605141721815,43.587615343920135,44.316656505345705,Clear,0.74,1.0,0,0.83,0.3104805618722824
"04:08:2025, 01:00",PIL,2.0,8.0,7.100884868801108,8,325.6091322251891,41.51156621155653,84.06230563472324,Rainy,4.68,1.0,0,0.81,0.8809105812422862
"22:03:2025, 03:30",FRO,-30.0,-18.0,-25.745583493700515,4,68.83175550594338,31.026072738095312,16.552298438166048,Sandstorm,7.84,1.0,0,0.59,0.3218095816746834
"11:02:2026, 19:30",FRO,-30.0,-18.0,-27.20591177816107,8,312.0556899352023,14.879775829820066,48.00347156299375,Clear,8.58,1.0,0,0.46,0.2571845577303859
"24:11:2025, 16:03",CRT,15.0,25.0,19.176940155312327,14,311.7451063124591,15.156464457624876,33.712857469897244,Clear,3.89,0.91,0,0.75,0.3783780112195662
"08:12:2025, 02:24",PIL,2.0,8.0,5.051568501652783,5,145.48149904573,18.895463207289612,33.41367599833768,Clear,1.31,0.87,0,0.38,0.46335690138053165
"09:06:2025, 12:12",PIL,2.0,8.0,11.287756775055568,18,585.855577414187,41.97046344978455,96.89018507935374,Rainy,2.77,1.0,0,0.58,0.9671262015890274
"11:07:2025, 11:24",PIL,2.0,8.0,7.407798482152104,14,293.4784494418504,41.487178816381835,44.46460700502605,Clear,1.63,1.0,0,0.56,0.7282300189583399
"14:10:2025, 18:39",CRT,15.0,25.0,23.470586814528225,16,630.7717847426866,24.606957969425913,48.667406644782375,Cloudy,5.68,1.0,0,0.32,0.9393703561637828
"20:12:2025, 04:54",FRO,-30.0,-18.0,-26.16520630151215,4,120.00326222074153,21.06403725859155,49.7290448646755,Cloudy,2.13,0.9,0,0.67,0.28925844189264405
"13:05:2025, 09:54",FRO,-30.0,-18.0,-24.92213287941458,13,320.0636785875042,44.23714759734901,34.32440575866151,Clear,7.06,1.0,0,0.59,0.41450719483824683
"12:12:2025, 22:57",COL,2.0,8.0,5.124614142443319,8,326.4975155146464,17.01393711381933,42.363545764396456,Clear,2.61,0.96,0,0.36,0.5052227619940094
"03:04:2025, 04:15",CRT,15.0,25.0,19.41708743555741,5,102.73077570835653,32.250407453146615,59.506125158578826,Cloudy,9.01,1.0,0,0.84,0.37967391918903
"07:03:2025, 23:18",FRO,-30.0,-18.0,-24.66055959577238,4,41.35260637427212,26.178610879506124,23.358260679232156,Clear,6.55,0.94,0,0.96,0.3090418696396309
"26:02:2026, 02:09",COL,2.0,8.0,4.819346232872456,6,75.32392994021215,20.84745615940922,35.497112982105996,Clear,8.98,1.0,0,0.9,0.40154343741002185
"01:06:2025, 05:45",COL,2.0,8.0,6.543637120549722,10,269.7090619955583,44.4144783693191,86.8886366600656,Rainy,4.24,1.0,1,0.66,1.0
"31:12:2025, 03:24",PIL,2.0,8.0,5.179258289624182,5,223.54741058819226,20.54010621137994,12.026949912742399,Sandstorm,2.59,0.95,0,0.76,0.4751932187113459
"02:04:2025, 17:45",COL,2.0,8.0,5.612177968761606,12,226.52580019011867,23.618895476190023,17.06070894832409,Sandstorm,8.81,1.0,0,0.7,0.4688994158816787
"03:09:2025, 20:33",COL,2.0,8.0,7.313435261872468,8,330.6455627303183,38.15225305207185,27.471972738389688,Clear,7.59,1.0,0,0.78,0.6379357954434841
"01:05:2025, 06:21",COL,2.0,8.0,6.484895796600285,7,155.39022926304125,45.48781687841991,23.74831472415728,Clear,8.28,1.0,0,0.73,0.6351742163668569
"07:02:2026, 16:48",PIL,2.0,8.0,4.793235845948253,16,360.3914538010805,16.74616259216322,30.425707851954648,Clear,8.35,1.0,0,0.48,0.5332493784208917
"17:09:2025, 06:54",FRO,-30.0,-18.0,-24.959270947992312,2,65.7139356835627,45.84757023143078,31.39573089857094,Clear,8.07,1.0,0,0.39,0.3757326904873407
"17:07:2025, 05:18",FRO,-30.0,-18.0,-25.519682619553272,4,120.81450956672745,45.40588290105839,50.463788739923395,Clear,4.08,1.0,0,0.39,0.343742992713823
"06:02:2026, 00:12",PIL,2.0,8.0,5.044297932298863,8,248.82353784039984,18.609514939485322,32.566311580269115,Clear,7.55,1.0,0,0.41,0.5432337269528031
"01:02:2026, 04:00",PIL,2.0,8.0,3.6256683661207045,0,0.0,20.891099352296745,68.26711943935472,Cloudy,6.7,0.8,0,0.62,0.46915296902434006
"08:03:2025, 00:42",FRO,-30.0,-18.0,-26.67322316012879,12,354.5377212806505,27.554611410606164,37.384761536544616,Clear,7.0,1.0,0,0.73,0.28986920465569416
"02:07:2025, 13:54",FRO,-30.0,-18.0,-25.280929712222097,9,257.03225474076726,42.40822353376342,30.10058021298771,Clear,2.58,1.0,0,0.77,0.37735888241679755
"22:06:2025, 11:00",PIL,2.0,8.0,6.4969436119569295,12,266.68869123276744,40.72786397413428,55.56162252051797,Clear,1.97,1.0,0,0.35,0.7006036586078916
"20:04:2025, 00:09",COL,2.0,8.0,6.300661478867881,8,209.4126584599202,27.81774337158299,38.9254085579192,Clear,9.41,1.0,0,0.44,0.590214218864002
"04:03:2025, 23:54",FRO,-30.0,-18.0,-26.680754325523978,5,95.00538617000606,25.526742247707258,26.055864728835694,Clear,5.46,0.95,0,0.91,0.3755749939709977
"04:02:2026, 07:15",CRT,15.0,25.0,18.946931989652047,6,83.10240544482221,20.98020908818487,43.54951487847469,Clear,6.67,0.86,0,0.41,0.4051357200082042
"10:07:2025, 13:00",PIL,2.0,8.0,6.58431554078399,12,257.3005766914743,40.021249873893005,44.70651081200718,Clear,1.98,1.0,0,0.6,0.6602625134986932
"23:05:2025, 12:48",PIL,2.0,8.0,6.887929712040829,12,346.3018341525429,40.27943182293983,59.384398672318845,Cloudy,5.24,1.0,0,0.39,0.7949625011783724
"22:02:2026, 04:00",PIL,2.0,8.0,5.159265415454199,5,95.72348289025712,21.403259699224286,49.63133145691649,Clear,8.75,1.0,0,0.74,0.38557718434702337
"05:11:2025, 16:21",COL,2.0,8.0,4.484130708887405,14,349.5167915613473,14.794989585763577,41.12777786044727,Cloudy,6.58,0.95,0,0.66,0.5071860521390397
"04:02:2026, 16:21",COL,2.0,8.0,4.370961926040217,12,515.8065206870863,16.24285128746951,24.993482237234982,Clear,6.17,1.0,0,0.51,0.5250944225392049
"21:12:2025, 00:30",FRO,-30.0,-18.0,-26.397600557770534,5,160.421262190011,18.545242214686795,52.14898420698263,Cloudy,2.98,0.86,0,0.77,0.2541669819524332
"22:07:2025, 19:21",COL,2.0,8.0,6.176319881495006,5,101.90013337434343,38.01342030501276,36.727146968330864,Clear,4.31,1.0,0,0.61,0.5486422595811993
"15:01:2026, 14:45",COL,2.0,8.0,5.6932886027867005,12,439.663161071459,16.701807065240814,13.89571365462268,Sandstorm,3.86,1.0,0,0.65,0.4382762958873315
